0,b'0104': Calculated Engine Load,0.0,percent
0,b'0105': Engine Coolant Temperature,41,degC
0,b'0106': Short Term Fuel Trim - Bank 1,0.0,percent
0,b'010B': Intake Manifold Pressure,98,kilopascal
0,b'010C': Engine RPM,0.0,revolutions_per_minute
0,b'0111': Throttle Position,19.215686274509803,percent
0,b'0121': Distance Traveled with MIL on,0.0,kilometer
1,b'0104': Calculated Engine Load,0.0,percent
1,b'0105': Engine Coolant Temperature,41,degC
1,b'0106': Short Term Fuel Trim - Bank 1,0.0,percent
1,b'010B': Intake Manifold Pressure,98,kilopascal
1,b'010C': Engine RPM,0.0,revolutions_per_minute
1,b'0111': Throttle Position,19.215686274509803,percent
1,b'0121': Distance Traveled with MIL on,0.0,kilometer
2,b'0104': Calculated Engine Load,0.0,percent
2,b'0105': Engine Coolant Temperature,41,degC
2,b'0106': Short Term Fuel Trim - Bank 1,0.0,percent
2,b'010B': Intake Manifold Pressure,98,kilopascal
2,b'010C': Engine RPM,0.0,revolutions_per_minute
2,b'0111': Throttle Position,19.215686274509803,percent
2,b'0121': Distance Traveled with MIL on,0.0,kilometer
3,b'0104': Calculated Engine Load,0.0,percent
3,b'0105': Engine Coolant Temperature,41,degC
3,b'0106': Short Term Fuel Trim - Bank 1,0.0,percent
3,b'010B': Intake Manifold Pressure,98,kilopascal
3,b'010C': Engine RPM,0.0,revolutions_per_minute
3,b'0111': Throttle Position,19.215686274509803,percent
3,b'0121': Distance Traveled with MIL on,0.0,kilometer
4,b'0104': Calculated Engine Load,0.0,percent
4,b'0105': Engine Coolant Temperature,41,degC
4,b'0106': Short Term Fuel Trim - Bank 1,0.0,percent
4,b'010B': Intake Manifold Pressure,98,kilopascal
4,b'010C': Engine RPM,0.0,revolutions_per_minute
4,b'0111': Throttle Position,19.215686274509803,percent
4,b'0121': Distance Traveled with MIL on,0.0,kilometer
5,b'0104': Calculated Engine Load,0.0,percent
5,b'0105': Engine Coolant Temperature,41,degC
5,b'0106': Short Term Fuel Trim - Bank 1,0.0,percent
5,b'010B': Intake Manifold Pressure,98,kilopascal
5,b'010C': Engine RPM,0.0,revolutions_per_minute
5,b'0111': Throttle Position,19.215686274509803,percent
5,b'0121': Distance Traveled with MIL on,0.0,kilometer
6,b'0104': Calculated Engine Load,0.0,percent
6,b'0105': Engine Coolant Temperature,41,degC
6,b'0106': Short Term Fuel Trim - Bank 1,0.0,percent
6,b'010B': Intake Manifold Pressure,98,kilopascal
6,b'010C': Engine RPM,0.0,revolutions_per_minute
6,b'0111': Throttle Position,19.215686274509803,percent
6,b'0121': Distance Traveled with MIL on,0.0,kilometer
7,b'0104': Calculated Engine Load,0.0,percent
7,b'0105': Engine Coolant Temperature,41,degC
7,b'0106': Short Term Fuel Trim - Bank 1,0.0,percent
7,b'010B': Intake Manifold Pressure,98,kilopascal
7,b'010C': Engine RPM,0.0,revolutions_per_minute
7,b'0111': Throttle Position,19.215686274509803,percent
7,b'0121': Distance Traveled with MIL on,0.0,kilometer
8,b'0104': Calculated Engine Load,0.0,percent
8,b'0105': Engine Coolant Temperature,41,degC
8,b'0106': Short Term Fuel Trim - Bank 1,0.0,percent
8,b'010B': Intake Manifold Pressure,98,kilopascal
8,b'010C': Engine RPM,0.0,revolutions_per_minute
8,b'0111': Throttle Position,19.215686274509803,percent
8,b'0121': Distance Traveled with MIL on,0.0,kilometer
9,b'0104': Calculated Engine Load,0.0,percent
9,b'0105': Engine Coolant Temperature,41,degC
9,b'0106': Short Term Fuel Trim - Bank 1,0.0,percent
9,b'010B': Intake Manifold Pressure,98,kilopascal
9,b'010C': Engine RPM,0.0,revolutions_per_minute
9,b'0111': Throttle Position,19.215686274509803,percent
9,b'0121': Distance Traveled with MIL on,0.0,kilometer
10,b'0104': Calculated Engine Load,0.0,percent
10,b'0105': Engine Coolant Temperature,41,degC
10,b'0106': Short Term Fuel Trim - Bank 1,0.0,percent
10,b'010B': Intake Manifold Pressure,98,kilopascal
10,b'010C': Engine RPM,0.0,revolutions_per_minute
10,b'0111': Throttle Position,19.215686274509803,percent
10,b'0121': Distance Traveled with MIL on,0.0,kilometer
